representation,sample_index,split,subject,pc1,pc2
shared,35768,test,0,-2.900949478149414,-6.98603630065918
shared,35769,test,0,-2.900937080383301,-6.987077713012695
shared,35770,test,0,-2.900869369506836,-6.987606048583984
shared,35771,test,0,-2.900785207748413,-6.987616539001465
shared,35772,test,0,-2.900705099105835,-6.987741947174072
shared,35773,test,0,-2.9005956649780273,-6.98759126663208
shared,35774,test,0,-2.900451183319092,-6.986708164215088
shared,35775,test,0,-2.900458574295044,-6.985764503479004
shared,35776,test,0,-2.901750087738037,-6.986871242523193
shared,35777,test,0,-2.909097909927368,-6.991966247558594
shared,35778,test,0,-2.9237780570983887,-6.9937567710876465
shared,35779,test,0,-2.929269313812256,-6.991798400878906
shared,35780,test,0,-2.9305830001831055,-6.990787506103516
shared,35781,test,0,-2.931077718734741,-6.990573883056641
shared,35782,test,0,-2.9312219619750977,-6.99077844619751
shared,35783,test,0,-2.9307966232299805,-6.991463661193848
shared,35784,test,0,-2.9303157329559326,-6.992470741271973
shared,35785,test,0,-2.930234670639038,-6.9936041831970215
shared,35786,test,0,-2.9298195838928223,-6.995553493499756
shared,35787,test,0,-2.9290695190429688,-6.997988224029541
shared,35788,test,0,-2.9270846843719482,-7.001148700714111
shared,35789,test,0,-2.9264121055603027,-7.002649307250977
shared,35790,test,0,-2.924717664718628,-7.004753112792969
shared,35791,test,0,-2.9220101833343506,-7.007248401641846
shared,35792,test,0,-2.9188690185546875,-7.009305477142334
shared,35793,test,0,-2.919506072998047,-7.009594440460205
shared,35794,test,0,-2.9196174144744873,-7.009991645812988
shared,35795,test,0,-2.9183192253112793,-7.010749340057373
shared,35796,test,0,-2.915848970413208,-7.011544227600098
shared,35797,test,0,-2.9140210151672363,-7.0118913650512695
shared,35798,test,0,-2.911355972290039,-7.011868476867676
shared,35799,test,0,-2.907963991165161,-7.01153039932251
shared,35800,test,0,-2.905029773712158,-7.010953426361084
shared,35801,test,0,-2.901716709136963,-7.010174751281738
shared,35802,test,0,-2.9001526832580566,-7.009964466094971
shared,35803,test,0,-2.899998188018799,-7.009533882141113
shared,35804,test,0,-2.8997859954833984,-7.009153842926025
shared,35805,test,0,-2.8998069763183594,-7.0087456703186035
shared,35806,test,0,-2.9004595279693604,-7.008070945739746
shared,35807,test,0,-2.901211738586426,-7.007571697235107
shared,35808,test,0,-2.9019997119903564,-7.00711727142334
shared,35809,test,0,-2.9038844108581543,-7.007017135620117
shared,35810,test,0,-2.9064724445343018,-7.006953716278076
shared,35811,test,0,-2.910799503326416,-7.0067524909973145
shared,35812,test,0,-2.9197871685028076,-7.0043721199035645
shared,35813,test,0,-2.925630807876587,-7.0003557205200195
shared,35814,test,0,-2.9283125400543213,-6.996973514556885
shared,35815,test,0,-2.928983449935913,-6.995054244995117
shared,35816,test,0,-2.928767442703247,-6.994524955749512
shared,35817,test,0,-2.928264617919922,-6.9945244789123535
shared,35818,test,0,-2.9278762340545654,-6.994978904724121
shared,35819,test,0,-2.9275927543640137,-6.995307922363281
shared,35820,test,0,-2.9275400638580322,-6.995299339294434
shared,35821,test,0,-2.927729845046997,-6.994868755340576
shared,35822,test,0,-2.928049087524414,-6.994190216064453
shared,35823,test,0,-2.9282853603363037,-6.993239879608154
shared,35824,test,0,-2.9283270835876465,-6.992617607116699
shared,35825,test,0,-2.9282028675079346,-6.992239952087402
shared,35826,test,0,-2.928239345550537,-6.992729663848877
shared,35827,test,0,-2.9283370971679688,-6.993480682373047
shared,35828,test,0,-2.928403377532959,-6.9943389892578125
shared,35829,test,0,-2.928428888320923,-6.9949631690979
shared,35830,test,0,-2.928452253341675,-6.995448589324951
shared,35831,test,0,-2.9283039569854736,-6.995887756347656
shared,35832,test,0,-2.9277336597442627,-6.996477127075195
shared,35833,test,0,-2.9263553619384766,-6.9973673820495605
shared,35834,test,0,-2.923341989517212,-6.998752117156982
shared,35835,test,0,-2.916670083999634,-7.000370502471924
shared,35836,test,0,-2.907491445541382,-6.999599933624268
shared,35837,test,0,-2.900465726852417,-6.996640205383301
shared,35838,test,0,-2.897469997406006,-6.994722366333008
shared,35839,test,0,-2.8962833881378174,-6.993852615356445
shared,35840,test,0,-2.8959293365478516,-6.993575096130371
shared,35841,test,0,-2.8958353996276855,-6.9935407638549805
shared,35842,test,0,-2.895829677581787,-6.993564128875732
shared,35843,test,0,-2.8958723545074463,-6.993560791015625
shared,35844,test,0,-2.895909547805786,-6.993578910827637
shared,35845,test,0,-2.8959386348724365,-6.993607521057129
shared,35846,test,0,-2.895974636077881,-6.993623733520508
shared,35847,test,0,-2.8959922790527344,-6.993656635284424
shared,35848,test,0,-2.8960278034210205,-6.993669509887695
shared,35849,test,0,-2.896080255508423,-6.993671417236328
shared,35850,test,0,-2.8961374759674072,-6.993662357330322
shared,35851,test,0,-2.8961586952209473,-6.993670463562012
shared,35852,test,0,-2.89620304107666,-6.993640422821045
shared,35853,test,0,-2.8962769508361816,-6.993600368499756
shared,35854,test,0,-2.8963587284088135,-6.993532180786133
shared,35855,test,0,-2.896456718444824,-6.993438243865967
shared,35856,test,0,-2.896594285964966,-6.993287086486816
shared,35857,test,0,-2.8967738151550293,-6.993057727813721
shared,35858,test,0,-2.8969850540161133,-6.9927778244018555
shared,35859,test,0,-2.8971996307373047,-6.992499828338623
shared,35860,test,0,-2.897434711456299,-6.992190837860107
shared,35861,test,0,-2.89774751663208,-6.991757392883301
shared,35862,test,0,-2.8980712890625,-6.991326332092285
shared,35863,test,0,-2.898454189300537,-6.990797996520996
shared,35864,test,0,-2.8988430500030518,-6.99024772644043
shared,35865,test,0,-2.899350166320801,-6.98953104019165
shared,35866,test,0,-2.8998501300811768,-6.988862991333008
shared,35867,test,0,-2.9001784324645996,-6.988431453704834
shared,35868,test,0,-2.90047025680542,-6.988065719604492
shared,35869,test,0,-2.9007227420806885,-6.9877729415893555
shared,35870,test,0,-2.900974988937378,-6.987601280212402
shared,35871,test,0,-2.9012742042541504,-6.987527847290039
shared,35872,test,0,-2.901576042175293,-6.987611770629883
shared,35873,test,0,-2.9019150733947754,-6.987909317016602
shared,35874,test,0,-2.9022765159606934,-6.9884514808654785
shared,35875,test,0,-2.9026777744293213,-6.9891533851623535
shared,35876,test,0,-2.874958038330078,-7.020064830780029
shared,35877,test,0,-2.8757033348083496,-7.021150588989258
shared,35878,test,0,-2.876519203186035,-7.022107124328613
shared,35879,test,0,-2.877284288406372,-7.022842884063721
shared,35880,test,0,-2.8781964778900146,-7.023633003234863
shared,35881,test,0,-2.879117965698242,-7.02433443069458
shared,35882,test,0,-2.8801193237304688,-7.0250725746154785
shared,35883,test,0,-2.8810927867889404,-7.025722503662109
shared,35884,test,0,-2.8820395469665527,-7.026285648345947
shared,35885,test,0,-2.8828303813934326,-7.0265278816223145
shared,35886,test,0,-2.883363723754883,-7.026464939117432
shared,35887,test,0,-2.8838753700256348,-7.026417255401611
shared,35888,test,0,-2.8843705654144287,-7.026315212249756
shared,35889,test,0,-2.8848705291748047,-7.0262532234191895
shared,35890,test,0,-2.885249376296997,-7.026232719421387
shared,35891,test,0,-2.8854732513427734,-7.026114463806152
shared,35892,test,0,-2.8856921195983887,-7.026012897491455
shared,35893,test,0,-2.8859472274780273,-7.025940418243408
shared,35894,test,0,-2.8861732482910156,-7.025944232940674
shared,35895,test,0,-2.883289337158203,-7.027873992919922
shared,35896,test,0,-2.8757100105285645,-7.031086444854736
shared,35897,test,0,-2.87062406539917,-7.031927108764648
shared,35898,test,0,-2.868088960647583,-7.031923770904541
shared,35899,test,0,-2.8641300201416016,-7.0314202308654785
shared,35900,test,0,-2.866365671157837,-7.031732082366943
shared,35901,test,0,-2.8659536838531494,-7.031655311584473
shared,35902,test,0,-2.8583333492279053,-7.029451847076416
shared,35903,test,0,-2.851261615753174,-7.025048732757568
shared,35904,test,0,-2.849472999572754,-7.023458003997803
shared,35905,test,0,-2.8491272926330566,-7.0230512619018555
shared,35906,test,0,-2.849093437194824,-7.02296781539917
shared,35907,test,0,-2.8490824699401855,-7.0229010581970215
shared,35908,test,0,-2.849073648452759,-7.0228447914123535
shared,35909,test,0,-2.8490076065063477,-7.022793292999268
shared,35910,test,0,-2.8489768505096436,-7.022696018218994
shared,35911,test,0,-2.848985433578491,-7.022589683532715
shared,35912,test,0,-2.848966598510742,-7.022491931915283
shared,35913,test,0,-2.848895311355591,-7.022416114807129
shared,35914,test,0,-2.848797559738159,-7.022360801696777
shared,35915,test,0,-2.848655939102173,-7.0223541259765625
shared,35916,test,0,-2.8484394550323486,-7.0223612785339355
shared,35917,test,0,-2.848271369934082,-7.022342681884766
shared,35918,test,0,-2.84814453125,-7.022333145141602
shared,35919,test,0,-2.847982883453369,-7.022342681884766
shared,35920,test,0,-2.8477132320404053,-7.022344589233398
shared,35921,test,0,-2.847402334213257,-7.02227258682251
shared,35922,test,0,-2.847116470336914,-7.022080421447754
shared,35923,test,0,-2.84684157371521,-7.021796226501465
shared,35924,test,0,-2.8465864658355713,-7.02145528793335
shared,35925,test,0,-2.8463544845581055,-7.021091461181641
shared,35926,test,0,-2.8460922241210938,-7.020627498626709
shared,35927,test,0,-2.845913887023926,-7.020206451416016
shared,35928,test,0,-2.84578800201416,-7.019844055175781
shared,35929,test,0,-2.845717191696167,-7.01954984664917
shared,35930,test,0,-2.845672130584717,-7.019313812255859
shared,35931,test,0,-2.8456106185913086,-7.0190749168396
shared,35932,test,0,-2.8456287384033203,-7.018949031829834
shared,35933,test,0,-2.845656633377075,-7.018852233886719
shared,35934,test,0,-2.8456921577453613,-7.018770217895508
shared,35935,test,0,-2.8457353115081787,-7.018704891204834
shared,35936,test,0,-2.8457376956939697,-7.018600940704346
shared,35937,test,0,-2.8457493782043457,-7.018524169921875
shared,35938,test,0,-2.8457467555999756,-7.018440246582031
shared,35939,test,0,-2.8457250595092773,-7.018352031707764
shared,35940,test,0,-2.845679759979248,-7.018238544464111
shared,35941,test,0,-2.84564208984375,-7.018137454986572
shared,35942,test,0,-2.8455798625946045,-7.018043518066406
shared,35943,test,0,-2.8455371856689453,-7.017990589141846
shared,35944,test,0,-2.845529079437256,-7.017978668212891
shared,35945,test,0,-2.845489978790283,-7.017940998077393
shared,35946,test,0,-2.8455209732055664,-7.017945766448975
shared,35947,test,0,-2.8455545902252197,-7.017959117889404
shared,35948,test,0,-2.8455541133880615,-7.0179362297058105
shared,35949,test,0,-2.8455400466918945,-7.01791524887085
shared,35950,test,0,-2.8416144847869873,-7.011781215667725
shared,35951,test,0,-2.8414876461029053,-7.011634826660156
shared,35952,test,0,-2.8413455486297607,-7.011505126953125
shared,35953,test,0,-2.8411166667938232,-7.0113348960876465
shared,35954,test,0,-2.8407795429229736,-7.011105060577393
shared,35955,test,0,-2.84047532081604,-7.010906219482422
shared,35956,test,0,-2.8400039672851562,-7.010602951049805
shared,35957,test,0,-2.83962082862854,-7.010370254516602
shared,35958,test,0,-2.839341878890991,-7.010212421417236
shared,35959,test,0,-2.8392138481140137,-7.010175704956055
shared,35960,test,0,-2.839266061782837,-7.010295867919922
shared,35961,test,0,-2.8393969535827637,-7.010481834411621
shared,35962,test,0,-2.839590072631836,-7.0107197761535645
shared,35963,test,0,-2.83980131149292,-7.01093864440918
shared,35964,test,0,-2.8401052951812744,-7.011236667633057
shared,35965,test,0,-2.840280771255493,-7.011434555053711
shared,35966,test,0,-2.840592384338379,-7.011775493621826
shared,35967,test,0,-2.8408987522125244,-7.012113094329834
shared,35968,test,0,-2.8413498401641846,-7.012612819671631
shared,35969,test,0,-2.8417019844055176,-7.0130157470703125
shared,35970,test,0,-2.841996431350708,-7.013380527496338
shared,35971,test,0,-2.842247724533081,-7.013703346252441
shared,35972,test,0,-2.8425629138946533,-7.014111518859863
shared,35973,test,0,-2.843081474304199,-7.014695644378662
shared,35974,test,0,-2.843647003173828,-7.015353202819824
shared,35975,test,0,-2.844132423400879,-7.0159010887146
shared,35976,test,0,-2.8446364402770996,-7.016493797302246
shared,35977,test,0,-2.844968795776367,-7.016923904418945
shared,35978,test,0,-2.8452467918395996,-7.0173115730285645
shared,35979,test,0,-2.845069169998169,-7.017266750335693
shared,35980,test,0,-2.8449742794036865,-7.0173234939575195
shared,35981,test,0,-2.844804286956787,-7.017337322235107
shared,35982,test,0,-2.8522660732269287,-7.022805213928223
shared,35983,test,0,-2.881584644317627,-7.019871711730957
shared,35984,test,0,-2.8813059329986572,-7.019491195678711
shared,35985,test,0,-2.880725860595703,-7.019309043884277
shared,35986,test,0,-2.8801186084747314,-7.0193047523498535
shared,35987,test,0,-2.8796184062957764,-7.019444942474365
shared,35988,test,0,-2.878894329071045,-7.0194621086120605
shared,35989,test,0,-2.8778820037841797,-7.019304275512695
shared,35990,test,0,-2.8772897720336914,-7.01914119720459
shared,35991,test,0,-2.8769116401672363,-7.018970966339111
shared,35992,test,0,-2.876649856567383,-7.018850326538086
shared,35993,test,0,-2.8763279914855957,-7.018617630004883
shared,35994,test,0,-2.876068592071533,-7.018405437469482
shared,35995,test,0,-2.8758111000061035,-7.018129348754883
shared,35996,test,0,-2.875539779663086,-7.017830848693848
shared,35997,test,0,-2.8752880096435547,-7.017478942871094
shared,35998,test,0,-2.8750979900360107,-7.017218589782715
shared,35999,test,0,-2.8749399185180664,-7.017012596130371
shared,36000,test,0,-2.8749773502349854,-7.017030239105225
shared,36001,test,0,-2.874976634979248,-7.016973972320557
shared,36002,test,0,-2.874922752380371,-7.016849040985107
shared,36003,test,0,-2.874925374984741,-7.01685094833374
shared,36004,test,0,-2.874967098236084,-7.016910552978516
shared,36005,test,0,-2.8750956058502197,-7.017053604125977
shared,36006,test,0,-2.875354766845703,-7.017385005950928
shared,36007,test,0,-2.875675916671753,-7.0177836418151855
shared,36008,test,0,-2.8757691383361816,-7.017941474914551
shared,36009,test,0,-2.875905990600586,-7.018160820007324
shared,36010,test,0,-2.876178503036499,-7.01852560043335
shared,36011,test,0,-2.8763396739959717,-7.018773555755615
shared,36012,test,0,-2.8765323162078857,-7.019106864929199
shared,36013,test,0,-2.876682996749878,-7.019383430480957
shared,36014,test,0,-2.8767998218536377,-7.019672393798828
shared,36015,test,0,-2.8769588470458984,-7.020033359527588
shared,36016,test,0,-2.8770289421081543,-7.020273208618164
shared,36017,test,0,-2.8771326541900635,-7.020461082458496
shared,36018,test,0,-2.8771443367004395,-7.020575046539307
shared,36019,test,0,-2.8772788047790527,-7.0208916664123535
shared,36020,test,0,-2.877323627471924,-7.021127223968506
shared,36021,test,0,-2.8771941661834717,-7.021299839019775
shared,36022,test,0,-2.877157211303711,-7.021615028381348
shared,36023,test,0,-2.8773486614227295,-7.022125720977783
shared,36024,test,0,-2.8776164054870605,-7.022696495056152
shared,36025,test,0,-2.878016471862793,-7.023421764373779
shared,36026,test,0,-2.878136157989502,-7.0237627029418945
shared,36027,test,0,-2.878370761871338,-7.024150371551514
shared,36028,test,0,-2.8785719871520996,-7.024474620819092
shared,36029,test,0,-2.878789186477661,-7.024783134460449
